timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-11-22T22:05:08,codecarbon,3e41d0e2-9b7c-4f16-8eae-b9418ec52227,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4283.389751659999,0.0116322475749704,2.7156640533265524e-06,27.0,10.935252585541178,2.789916515350342,0.032117548866855,0.0135329177707699,0.003309070946061,0.0489595375836861,United Kingdom,GBR,england,,,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.12,2.7.4,16,AMD Ryzen 7 5800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3070 Laptop GPU,-0.1905,51.5005,7.439777374267578,machine,N,1.0
2024-11-22T22:11:13,codecarbon,db28ab11-abf4-4b98-a3c1-35399fde4fe1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0048655640002834,7.216688011790376e-09,1.4832171586623684e-06,27.0,0.0,2.789916515350342,2.9172427502999202e-08,0.0,1.2022447747172594e-09,3.037467227771646e-08,United Kingdom,GBR,england,,,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.12,2.7.4,16,AMD Ryzen 7 5800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3070 Laptop GPU,-0.1905,51.5005,7.439777374267578,machine,N,1.0
2024-11-22T22:11:40,codecarbon,787b0480-948d-4d9b-a5fc-e4e9643f269d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0064830490009626,1.0524025073162234e-08,1.6233141337663144e-06,27.0,0.0,2.789916515350342,4.188382499705767e-08,0.0,2.411260521052315e-09,4.4295085518109994e-08,United Kingdom,GBR,england,,,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.12,2.7.4,16,AMD Ryzen 7 5800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3070 Laptop GPU,-0.1905,51.5005,7.439777374267578,machine,N,1.0
2024-11-22T22:46:13,codecarbon,714bfd16-82cb-4bb7-acd3-883c7b835ae1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2053.557556630998,0.005401497239637126,2.630312075839088e-06,27.0,9.862238760141114,2.789916515350342,0.015399456230805044,0.0057444237622019945,0.0015907467769070921,0.02273462676991412,United Kingdom,GBR,england,,,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.12,2.7.4,16,AMD Ryzen 7 5800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3070 Laptop GPU,-0.1905,51.5005,7.439777374267578,machine,N,1.0
